4677,M,50,6,05055,30,2266,80,6,8
4678,M,35,2,90292,73,2806,14,9,7
4679,M,56,13,76051,77,1195,47,6,4
4680,M,35,0,04473,26,2115,70,3,7
4681,F,35,15,06119,4,3497,99,5,2
4682,M,25,7,05346,10,1712,31,1,5
4683,M,25,0,22101,13,3460,99,8,6
4684,F,25,0,04473,22,743,57,9,8
4685,M,35,1,55454,44,176,89,0,2
4686,M,18,1,50201,31,3353,77,6,6
4687,M,35,14,01746,91,1726,25,4,8
4688,M,25,9,44310,49,2805,17,8,8
4689,M,18,12,02215,26,3795,48,3,7
4690,F,1,10,79605,63,2983,27,1,2
4691,F,45,17,55419,45,1560,72,7,8
4692,F,25,7,78703,78,2257,50,1,9
4693,M,18,1,60626,8,2710,87,7,8
4694,M,56,7,40505,14,2988,31,1,9
4695,M,18,18,56002,36,2350,23,5,2
4696,M,18,12,10027,25,1879,54,9,2
4697,M,18,10,79605,41,66,6,5,5
4698,F,25,6,55417,62,889,20,4,7
4699,F,18,0,91765,90,3570,61,7,7
4700,F,18,4,48109,35,2495,43,1,5
4701,M,45,17,18036,72,407,52,2,8
4702,M,25,11,13031,31,2615,90,0,7
4703,M,25,7,02035,7,192,67,3,8
4704,M,18,20,02601,74,3627,4,9,5
4705,F,18,0,75115,85,547,44,7,9
4706,M,25,14,68502,21,263,54,6,5
4707,M,1,0,92804,6,1773,83,3,1
4708,M,25,0,60647,46,1716,29,0,0
4709,M,45,0,06804,9,1809,71,3,4
4710,F,35,16,24450,57,3007,63,4,2
4711,M,25,17,32250,84,2913,32,6,2
4712,M,35,17,03824,10,3709,88,7,6
4713,M,25,17,90245,91,2378,14,8,3
4714,M,50,1,55405,29,1624,32,2,8
4715,M,25,2,97205,10,605,70,6,6
4716,F,25,16,02465,56,1565,31,0,6
4717,M,45,17,48310,17,1274,85,2,1
4718,M,35,7,03885,59,1499,69,7,3
4719,F,35,9,02816,91,3101,20,3,3
4720,M,25,2,90035,65,3704,10,4,5
4721,M,35,11,95405,23,3193,58,6,0
4722,M,35,12,55122,22,1089,89,8,5
4723,M,35,7,90014-1718,7,3160,83,4,7
4724,F,56,6,01852,49,3888,58,3,1
4725,M,35,5,96707-1321,98,3483,61,1,8
4726,F,35,16,95828,34,1286,37,5,4
4727,F,56,0,98801,84,2798,81,5,3
4728,M,25,19,31401,92,1459,70,7,0
4729,M,50,16,55347,66,1544,32,9,5
4730,M,50,11,04102,51,1461,77,6,1
4731,M,25,17,98033,52,320,58,6,9
4732,M,25,14,24450,78,918,26,1,3
4733,M,18,18,52301,57,513,89,4,9
4734,M,50,1,93105,37,53,16,3,9
4735,M,45,3,50312,82,975,99,0,0
4736,M,18,20,91505,57,1209,42,0,9
4737,M,35,16,19003,93,174,67,2,2
4738,M,56,1,23608,77,2149,10,3,5
4739,M,25,3,32580,89,1739,22,3,1
4740,F,25,3,38134,75,3934,24,5,9
4741,M,35,7,15203,2,2047,96,9,0
4742,M,25,3,94118,96,974,69,0,3
4743,M,56,13,63122,15,1673,36,3,8
4744,M,50,15,12740,22,673,55,2,8
4745,F,18,4,06268,10,3457,76,2,0
4746,M,50,1,19087-3622,35,2576,70,9,6
4747,M,18,4,26201,50,3060,2,8,7
4748,M,45,16,60302,18,3738,67,3,1
4749,M,45,0,23462,89,654,50,2,5
4750,F,25,0,91107,50,475,13,8,2
4751,M,50,15,02474,2,501,71,7,0
4752,F,18,4,94121,4,2616,94,5,3
4753,M,56,1,03825,4,1280,60,8,3
4754,F,18,0,91107,40,722,76,0,7
4755,F,56,7,93060,43,2709,94,9,9
4756,M,56,16,55901,89,1391,55,4,3
4757,M,35,17,23451,9,3650,69,0,6
4758,F,56,13,03261,70,1900,17,2,7
4759,F,50,0,04259,62,3490,37,6,9
4760,M,35,17,06110,68,3383,36,6,5
4761,M,18,15,21042,56,2995,65,9,1
4762,F,25,14,94110,68,2912,39,8,7
4763,M,56,11,04259,33,3098,51,0,9
4764,M,1,10,03608,64,3613,34,1,8
4765,F,35,16,03301,27,3943,28,5,1
4766,M,35,16,10014,10,3395,52,0,1
4767,F,35,9,03769,23,830,37,4,5
4768,M,25,4,22030,2,1012,76,9,0
4769,M,25,1,02571,94,1815,14,4,1
4770,F,35,7,10012,24,1957,62,8,0
4771,F,25,4,04101,55,3736,98,2,3
4772,M,56,17,03801,34,2336,8,5,8
4773,M,45,1,22314,88,223,20,2,2
4774,M,45,14,07458,25,1548,23,1,8
4775,M,25,17,23462,48,959,76,1,4
4776,F,25,3,46227,44,1109,10,7,7
4777,M,25,2,46142,76,3673,67,7,8
4778,M,25,0,46227,10,1066,70,0,7
4779,M,45,3,04011,61,322,54,4,7
4780,M,25,12,94114,34,1899,32,0,5
4781,F,50,6,04086,54,2820,21,3,9
4782,M,45,1,78212,24,3564,81,7,9
4783,M,25,0,60618,65,3814,73,8,5
4784,F,35,6,48105,54,2594,37,3,8
4785,F,25,14,55104,25,1466,13,2,2
4786,M,45,6,22630,72,1255,16,4,7
4787,M,1,11,94610,44,3661,42,7,9
4788,M,35,7,85331,99,2666,36,0,6
4789,M,35,2,55104,52,1733,78,9,3
4790,F,25,2,94133,18,1366,59,1,0
4791,M,18,4,55116,28,3073,26,5,9
4792,F,50,7,94123,69,3314,70,1,4
4793,F,25,6,48108,90,1078,76,6,0
4794,F,35,0,46142,13,3435,49,7,7
4795,M,45,16,10962,94,3045,93,7,4
4796,M,35,7,98103,61,2080,23,8,3
4797,F,35,17,84067,33,2538,41,2,4
4798,M,25,1,19335,70,1823,98,1,5
4799,F,18,4,02809,45,1289,78,2,5
4800,M,18,4,80521,16,1749,16,1,8
4801,M,25,4,30349,62,1936,49,5,1
4802,M,56,1,40601,15,40,27,5,1
4803,F,25,16,45750,73,960,19,4,1
4804,F,35,1,44107,4,2428,23,5,6
4805,M,35,1,45750,88,3433,16,5,4
4806,M,25,17,90031,61,1588,19,1,9
4807,M,1,2,04101,49,2767,77,6,2
4808,M,35,0,96707-1321,1,3230,48,5,7
4809,F,50,4,20902,9,2666,12,7,3
4810,M,18,12,80526,43,2351,15,6,9
4811,M,35,1,01773,38,447,78,0,0
4812,M,18,14,25301,8,848,1,8,9
4813,F,35,9,46077,48,1516,78,2,4
4814,M,18,14,80526,29,1672,84,0,1
4815,F,50,18,04849,25,255,72,5,5
4816,F,45,6,04240,93,3174,81,5,1
4817,M,25,1,20912,16,3346,48,4,6
4818,F,25,17,91007,95,2063,41,4,9
4819,M,35,18,17350,60,3678,35,6,3
4820,M,50,11,04210,85,3208,41,0,6
4821,M,18,19,75080,57,1800,96,4,5
4822,F,35,0,01545,75,3599,5,9,7
4823,M,18,4,46219,40,1170,16,9,3
4824,M,25,7,55411,16,2332,70,1,4
4825,M,25,17,94602,0,839,22,4,1
4826,M,45,12,55436,92,2158,33,5,4
4827,M,35,0,13045,0,2634,67,7,9
4828,F,18,20,60194,66,1341,27,5,6
4829,M,25,0,20008,18,2778,39,1,2
4830,M,1,10,55317,92,355,12,2,8
4831,F,25,1,04210,10,639,55,0,3
4832,M,25,14,17857,23,2978,18,5,8
4833,M,35,16,81321,27,192,89,8,3
4834,F,45,9,03862,29,1818,43,3,7
4835,M,25,20,14450,30,749,39,8,4
4836,F,45,16,04074,7,59,85,5,3
4837,M,25,5,46254,94,2586,1,0,9
4838,M,45,1,48309,80,1085,57,2,0
4839,F,50,6,95014,58,3783,6,4,4
4840,F,45,6,63135,81,2637,59,7,2
4841,M,25,12,94114,54,543,67,4,1
4842,F,35,1,23062,24,2086,86,2,6
4843,M,56,1,04032,57,726,61,1,9
4844,M,45,7,03840,79,1865,57,2,1
4845,F,25,1,55413,56,1952,49,7,1
4846,F,25,2,90066,49,1660,57,2,8
4847,M,25,12,94131,92,1407,71,7,8
4848,F,35,6,54971,95,3263,47,3,5
4849,F,18,4,44515,18,199,62,6,3
4850,F,45,3,44555,20,2169,61,6,2
4851,M,18,17,44406,65,2217,77,2,4
4852,M,35,0,42025,46,2158,10,7,5
4853,M,25,7,55346,45,3009,23,5,4
4854,F,50,13,03851,70,1192,43,0,5
4855,M,25,12,90034,67,1095,43,9,5
4856,M,25,7,94110,94,3917,95,6,4
4857,M,25,14,23434,44,139,5,3,4
4858,M,25,1,04086,52,2215,70,2,4
4859,F,18,14,50401,56,542,54,4,9
4860,M,25,2,60640,26,135,99,4,3
4861,M,25,4,04309,8,1418,97,9,4
4862,M,25,0,94086,60,47,7,2,2
4863,F,25,9,84037,67,2760,23,3,6
4864,M,18,20,63132,46,1862,57,1,3
4865,F,35,14,02130,96,3794,75,7,4
4866,M,56,12,04085,69,2993,75,4,9
4867,M,25,16,04101,1,1299,9,4,0
4868,M,35,17,03820,20,477,69,7,9
4869,F,45,6,04578,3,1339,93,6,1
4870,F,35,3,04108,7,2221,6,2,9
4871,M,18,12,04096,63,3219,85,1,5
4872,M,45,1,03909,9,1028,43,3,4
4873,M,56,11,13760,93,1372,97,8,9
4874,F,25,4,70808,76,629,72,2,0
4875,M,35,0,97403,21,690,47,0,0
4876,F,35,17,98201,48,171,75,7,9
4877,M,25,4,94703,87,1022,57,5,8
4878,M,50,4,94070,40,185,60,9,3
4879,M,25,3,60626,61,3408,87,6,5
4880,F,45,9,95030,38,3829,65,8,1
4881,M,45,16,55406,4,3227,75,7,2
4882,M,45,11,03301,7,3385,37,9,6
4883,F,1,10,02906,38,2532,92,2,5
4884,M,35,14,90266,32,2350,20,2,2
4885,M,56,1,23513,55,1745,94,4,8
4886,F,35,17,92509,7,3582,58,5,7
4887,M,18,2,19072,56,2760,31,4,2
4888,F,56,0,08055,6,3837,43,4,2
4889,M,18,4,63108,87,84,73,4,2
4890,F,25,1,79928,18,2118,83,6,5
4891,M,35,17,94132,53,1206,31,3,4
4892,M,25,12,55405,78,717,66,2,9
4893,M,25,17,48092,81,592,66,2,8
4894,M,35,7,14607,49,2273,44,5,3
4895,F,25,3,52001,32,3322,41,8,7
4896,M,35,6,84103,48,1313,61,4,9
4897,M,35,16,16844,54,2343,9,4,9
4898,M,25,1,27713,7,2046,8,2,9
4899,M,25,12,94402,32,806,82,0,8
4900,M,25,20,33626,90,2850,68,7,0
4901,M,25,7,11228,3,714,12,3,8
4902,M,35,14,84057,40,3417,7,2,0
4903,M,35,12,95952,94,940,57,4,3
4904,M,50,15,63121,20,1619,80,1,4
4905,F,45,1,60417,80,3765,87,5,6
4906,M,50,17,49506,31,154,14,9,3
4907,F,50,7,55082,87,171,5,9,6
4908,M,35,15,85282,65,3788,27,4,4
4909,F,35,12,94014,16,2174,60,9,8
4910,M,18,12,84041,12,2658,2,6,5
4911,F,25,0,55421,4,2774,80,4,9
4912,F,50,20,98115,66,884,88,5,6
4913,F,25,1,970025,20,3375,15,0,3
4914,F,25,1,02453,58,1708,77,6,3
4915,M,25,12,91423,9,146,8,1,9
4916,M,18,20,85054,24,1792,87,6,6
4917,M,45,0,27312,77,2615,36,0,6
4918,F,18,12,84107,37,3832,81,6,4
4919,M,18,0,84058,35,688,7,7,5
4920,M,35,1,02144,55,9,26,0,0
4921,F,25,15,92507,12,1655,7,2,1
4922,M,18,17,98121,59,677,33,5,3
4923,M,45,18,99826,18,73,7,8,6
4924,F,35,0,99801,53,2058,55,1,9
4925,F,35,6,55401,90,2465,19,9,3
4926,M,1,10,55616,39,879,85,0,2
4927,M,45,0,97520,45,2436,14,7,6
4928,F,25,3,92103,5,2829,22,0,7
4929,M,45,1,63105,98,1396,97,6,5
4930,M,50,17,63033,18,483,96,0,6
4931,M,50,17,90031,87,2061,98,6,5
4932,M,25,7,63303,48,753,63,4,9
4933,M,25,15,94040,92,3534,14,9,7
4934,F,25,0,55108,74,2498,12,2,6
4935,M,35,17,62958,51,3662,68,5,8
4936,F,18,4,63144,99,2315,69,8,2
4937,M,35,0,02108,18,372,67,0,6
4938,F,18,4,55406,28,1441,26,3,9
4939,M,25,7,63105,32,1953,3,1,7
4940,F,50,11,94102,64,745,4,0,5
4941,M,56,20,44281,31,530,1,8,1
4942,M,45,12,40515,46,2695,57,8,3
4943,F,50,0,55401,61,321,45,0,7
4944,M,50,17,14568,74,3712,31,9,7
4945,M,50,0,62234,33,1612,77,9,0
4946,F,35,1,91106,3,1744,9,0,1
4947,M,35,17,90035,32,1865,99,4,1
4948,M,45,2,94618,32,780,75,7,0
4949,M,18,4,55104,36,1951,6,2,4
4950,M,25,16,55421,31,2876,46,4,7
4951,F,35,17,90291,58,65,92,8,2
4952,F,25,14,48067,13,3076,75,9,2
4953,M,35,12,55082,26,1261,67,4,1
4954,M,45,0,92679,11,1528,95,8,8
4955,M,56,13,55804,15,1118,77,0,1
4956,M,35,15,77007,68,1120,55,7,9
4957,M,25,2,48197,74,146,24,8,9
4958,M,18,7,55403,39,2241,88,3,1
4959,M,25,17,23454,99,2750,30,7,0
4960,M,56,1,55116,35,1025,19,0,9
4961,M,25,7,46220,60,3144,94,4,9
4962,M,25,6,55439,59,273,20,6,3
4963,M,45,17,94931,45,1747,11,3,5
4964,M,35,0,94110,84,611,10,6,1
4965,M,1,10,63123-1507,30,3406,60,6,1
4966,M,50,14,55407,100,3779,49,9,4
4967,M,18,4,94708,82,3457,8,8,5
4968,F,50,20,95404,76,2528,59,4,9
4969,M,18,19,94111,89,552,64,2,4
4970,F,25,12,94526,53,1199,78,9,9
4971,M,35,7,94086,85,3385,10,2,8
4972,M,35,0,95118,54,640,70,1,8
4973,F,56,2,949702,12,2864,30,6,9
4974,M,35,20,94131,19,3371,25,8,3
4975,M,35,0,90065,5,2325,25,3,4
4976,M,25,11,65775,100,3201,48,7,0
4977,M,25,4,92507,86,1298,99,2,9
4978,M,35,14,68108,75,724,33,2,8
4979,M,35,2,55423,60,955,73,2,9
4980,M,25,1,55403,40,3718,90,7,2
4981,M,50,1,55406,93,315,48,6,2
4982,M,25,12,63043,1,1944,78,0,2
4983,F,45,16,55116,44,3750,90,1,7
4984,M,35,0,55405,2,932,56,9,2
4985,M,35,0,29063,64,3854,51,6,6
4986,M,18,12,55401,0,3665,68,3,1
4987,F,56,8,90210,77,1243,54,5,2
4988,M,25,17,55105,0,955,97,9,5
4989,M,25,0,55121,78,2620,28,2,1
4990,F,25,4,55407,51,2618,80,0,3
4991,F,56,14,91791,90,1507,71,9,1
4992,F,25,2,55106,69,3478,37,0,9
4993,M,45,17,54022,18,1977,90,1,1
4994,M,45,17,56001,64,430,48,5,8
4995,M,50,20,55419,86,995,49,4,6
4996,M,35,7,94550,44,2338,70,8,8
4997,M,1,10,90210,1,3171,32,9,5
4998,F,18,4,48433,84,829,73,9,4
4999,F,56,13,92407,33,3528,75,7,6
5000,M,25,4,46254,89,2968,43,8,9
5001,F,25,2,63119,60,88,98,3,8
5002,M,25,17,90505,91,450,2,2,0
5003,M,35,12,49508,27,1207,4,0,8
5004,F,56,1,90402,82,2870,86,8,7
5005,M,45,16,92807,54,851,78,6,8
5006,M,35,3,48827,81,3518,36,1,9
5007,F,18,4,91030,15,360,30,4,2
5008,M,25,20,60615,30,1724,12,5,1
5009,F,45,16,65441,57,2587,70,6,6
5010,M,45,15,63119,32,510,20,0,6
5011,M,18,4,64154,59,3886,61,5,6
5012,M,50,15,48103,24,3775,55,3,7
5013,M,18,4,26241,20,1577,45,4,4
5014,M,45,0,92626,40,364,18,6,7
5015,M,35,6,92672,29,3830,86,5,1
5016,F,35,1,89447,67,142,97,5,2
5017,M,35,12,91104,93,3550,23,6,3
5018,F,56,12,90290,19,1493,5,8,7
5019,M,25,7,10025,8,2306,10,3,0
5020,F,56,13,90241,75,1955,39,2,9
5021,M,50,6,90504,3,2399,16,8,1
5022,M,35,7,91001,2,2054,66,8,8
5023,M,35,20,91505,43,836,82,4,5
5024,F,45,1,14618,61,1903,43,1,8
5025,M,25,20,60615,69,1294,22,4,0
5026,M,25,17,92584,29,421,23,3,9
5027,F,25,14,05345,15,1288,29,8,7
5028,M,25,12,92404,48,1165,38,5,5
5029,M,25,4,70115,81,740,96,5,8
5030,M,18,1,70006,73,809,9,1,7
5031,F,25,4,89431,18,2059,46,6,2
5032,M,18,17,02139,71,505,1,9,3
5033,F,56,13,60506,52,3589,59,4,6
5034,F,25,15,62901,53,1343,18,8,5
5035,F,25,17,19810,5,262,39,1,1
5036,M,35,7,14850,45,2149,55,8,0
5037,M,35,12,11375,30,3821,20,2,8
5038,M,25,20,10010,7,3362,87,5,4
5039,F,35,4,97068,56,1441,46,8,2
5040,M,45,12,44312,77,3812,52,1,1
5041,F,45,6,60031,60,3711,20,6,9
5042,F,18,2,55408,40,3720,92,4,0
5043,F,18,6,92145,27,2277,12,1,9
5044,F,35,6,23507,59,3756,15,0,5
5045,M,35,0,43081,84,2800,91,8,8
5046,M,25,16,60614,24,2606,8,6,0
5047,M,45,6,23452,72,532,1,2,8
5048,F,35,7,30350,76,2639,72,4,2
5049,M,25,12,60613,83,809,30,0,0
5050,F,18,4,11024,8,3219,9,4,6
5051,F,50,7,11771,72,3894,27,8,5
5052,M,35,16,02536,74,2720,95,0,1
5053,M,25,4,84111,38,3645,14,7,0
5054,M,35,2,20818,27,3538,41,2,0
5055,F,35,16,97330,8,3497,42,7,5
5056,M,45,1,16673,40,3839,54,3,8
5057,M,50,7,84093,81,712,78,0,3
5058,M,56,17,84121,64,88,39,2,2
5059,M,45,16,22652,20,2193,69,7,6
5060,M,45,17,84109-2001,83,2131,11,6,1
5061,F,18,19,05070,32,1257,43,6,4
5062,M,50,16,65401,28,113,10,8,0
5063,F,1,10,22801,15,3178,90,7,4
5064,M,18,4,43215,12,2862,24,4,4
5065,M,25,14,28715,61,394,11,3,9
5066,F,25,1,23603,56,1203,91,5,3
5067,M,56,13,97520,50,2396,22,5,5
5068,M,35,7,19004,68,725,83,3,8
5069,F,56,0,95062,66,2923,95,8,5
5070,M,25,2,55344,22,1427,45,1,8
5071,F,25,7,75093,75,3321,0,5,3
5072,M,45,17,97330,2,3374,84,7,9
5073,M,56,2,93950,50,341,78,8,3
5074,M,1,0,20132,43,2895,68,6,7
5075,M,50,6,97470,53,1012,78,3,2
5076,M,25,3,19147,78,894,45,9,2
5077,M,25,2,20037,41,793,48,5,2
5078,M,45,7,19067,53,2372,58,9,3
5079,M,25,4,70003,89,608,72,8,9
5080,F,50,12,95472,0,2937,31,7,8
5081,F,18,4,19102,45,3599,25,6,9
5082,M,35,1,23185,64,1858,29,1,2
5083,M,25,4,16803,25,599,65,7,9
5084,M,18,4,10013,27,2295,29,4,0
5085,M,56,17,75225,13,3902,81,0,7
5086,M,25,1,23462,62,2228,97,8,4
5087,F,25,6,19102,40,1018,92,8,8
5088,M,25,17,38111,23,3292,89,5,7
5089,F,35,16,77027,11,2324,23,0,4
5090,F,35,19,75069,56,2001,20,1,6
5091,M,25,17,19810,57,3903,78,6,6
5092,M,56,14,18954,41,2577,22,0,4
5093,M,50,7,19047,13,1521,0,0,2
5094,M,18,10,67206,91,1424,25,0,1
5095,F,35,1,23508,3,2187,46,8,4
5096,M,25,11,75206,15,96,4,6,7
5097,M,56,16,19131,29,3388,32,8,7
5098,M,50,7,19380,59,3083,40,5,2
5099,M,18,0,02780,25,2885,35,1,5
5100,M,50,6,193122042,93,2728,11,3,1
5101,M,25,0,90069,1,2094,95,3,8
5102,M,25,12,90240,55,2059,82,2,1
5103,F,35,16,78222,78,1500,27,1,9
5104,M,35,20,19108,91,812,89,0,3
5105,M,50,7,18977,77,2764,85,1,1
5106,F,35,1,19348,43,940,25,0,8
5107,F,45,0,08081,61,3580,18,6,1
5108,F,25,9,93940,7,411,13,9,2
5109,F,45,6,19802,28,3731,40,3,3
5110,M,35,15,78250,38,2354,43,2,2
5111,M,35,2,78006,4,3619,72,7,1
5112,M,35,13,89128,2,2382,56,0,3
5113,M,25,0,55408,72,3443,75,2,7
5114,F,1,10,22932,93,3580,17,9,2
5115,M,56,12,02143,13,3662,23,8,8
5116,M,35,6,95521,5,3933,3,4,7
5117,F,25,0,70118,97,1239,95,4,8
5118,M,1,10,95123,94,1851,81,8,2
5119,F,25,0,10011,25,1071,17,0,6
5120,M,50,7,80302,34,175,55,6,6
5121,M,25,7,91608,2,1472,49,5,2
5122,M,25,0,20009,82,283,85,1,1
5123,M,50,12,34761,52,1980,71,7,4
5124,M,35,2,20818,97,2014,60,4,2
5125,M,45,0,10016,100,2680,27,9,3
5126,M,25,11,02453,6,1942,98,4,3
5127,M,45,5,98502,25,3214,46,0,3
5128,M,50,7,94709,0,3952,32,0,6
5129,M,45,17,40515,12,577,75,9,9
5130,F,50,1,33149,26,2341,80,0,8
5131,F,25,1,77707,47,1033,29,1,7
5132,M,35,7,77565,6,3561,23,4,9
5133,M,18,11,10028,64,3822,30,9,3
5134,M,25,17,95014,9,3853,3,0,9
5135,M,35,7,64055,11,971,30,6,7
5136,M,25,12,91106,44,1705,66,4,4
5137,M,18,18,65265,63,2142,62,2,8
5138,M,25,17,35205,82,2665,78,5,2
5139,M,50,16,12866,5,531,92,1,7
5140,M,25,6,35205,48,3171,63,4,3
5141,M,18,17,55423,95,3658,51,5,0
5142,M,25,1,92101,49,2266,14,0,8
5143,M,18,4,44502,46,303,33,3,7
5144,F,50,0,66762,51,2480,33,5,6
5145,M,35,7,77565-2332,82,2179,60,8,1
5146,M,56,1,04240,38,2480,78,0,6
5147,M,18,0,48314,31,78,46,0,0
5148,M,25,20,98101,30,220,3,0,4
5149,M,35,1,10012,96,1751,20,7,5
5150,M,25,3,98034,14,754,65,8,4
5151,M,18,19,30662,8,1778,8,5,6
5152,F,25,4,44406,38,2831,85,5,0
5153,M,25,7,60046,2,1540,6,6,0
5154,M,25,16,20007,81,1845,78,7,2
5155,M,25,16,33301,60,1440,71,2,4
5156,M,18,14,10024,75,2765,58,1,8
5157,M,35,1,74012,35,3721,59,7,4
5158,F,18,4,44509,44,870,3,4,5
5159,M,35,7,37027,94,2031,86,1,2
5160,F,18,4,90066,100,1600,91,8,8
5161,M,25,4,30052,25,3158,72,4,5
5162,M,25,17,94043,67,3167,94,2,0
5163,M,45,6,53216,68,2459,35,0,6
5164,F,35,17,91107,24,3087,10,8,7
5165,M,35,6,91103,82,302,86,0,8
5166,M,50,6,42420,28,773,3,1,2
5167,M,18,15,06114,72,2528,8,9,6
5168,M,35,7,01720,92,1069,95,5,6
5169,F,50,4,53562,22,1480,57,8,8
5170,M,18,4,63141,88,2746,51,9,4
5171,M,56,17,92009,45,2775,16,3,1
5172,F,35,11,05602,96,3167,74,0,2
5173,M,1,10,60423,76,2817,49,6,9
5174,M,45,1,45208,9,1438,52,8,9
5175,F,35,9,33445,39,1806,38,0,0
5176,M,1,10,60423,82,2055,78,6,2
5177,M,45,14,30005,38,628,33,0,7
5178,M,50,0,45420,82,3501,26,5,3
5179,M,25,12,94110,99,766,57,0,9
5180,M,35,11,85044,61,375,51,0,3
5181,M,25,7,19003,35,1817,20,5,6
5182,F,35,7,55441,24,2588,16,3,9
5183,F,18,20,45202,13,1413,60,6,9
5184,M,18,20,67212,98,72,66,4,1
5185,F,35,4,44485,7,1728,63,2,2
5186,M,35,12,96555,91,3511,25,6,6
5187,M,18,16,06510,14,496,4,0,9
5188,F,35,9,44406,8,3540,24,5,0
5189,F,45,7,80304,2,3102,99,3,6
5190,F,35,0,85024,10,1901,92,6,2
5191,F,25,4,55455,72,1924,31,9,1
5192,M,25,7,80303,72,2405,10,9,0
5193,M,35,12,14619,85,3595,91,6,3
5194,M,25,7,55409,42,2583,50,6,0
5195,M,35,7,80304,29,2540,92,3,5
5196,M,56,7,20814,1,2430,55,0,7
5197,F,56,3,75001,98,2452,62,5,5
5198,F,18,4,55118,63,2312,46,1,0
5199,F,25,1,35243,28,1611,68,4,2
5200,F,35,15,43065,12,12,87,0,3
5201,M,50,7,95376,74,1673,55,5,5
5202,M,18,4,02871,39,28,82,4,8
5203,F,45,6,01545,36,3046,16,8,6
5204,M,50,13,56342,96,1020,92,3,7
5205,M,25,1,02908,100,3146,30,9,5
5206,M,35,7,91302,71,3906,84,5,1
5207,M,25,0,98102,98,1359,93,7,6
5208,M,25,4,55455,54,872,34,5,4
5209,M,50,1,46077,78,3505,12,8,1
5210,F,35,17,60618,10,3079,47,5,0
5211,M,25,1,40214,52,2080,39,3,9
5212,M,18,2,90025,29,2737,48,2,4
5213,M,18,0,31211,51,37,93,1,5
5214,F,35,9,07452,36,2949,41,0,0
5215,F,56,6,91941,88,2657,50,3,9
5216,M,18,2,81291,87,3816,99,1,0
5217,M,25,17,01060,59,548,33,4,3
5218,M,18,0,89129,60,1145,18,3,7
5219,M,18,4,94706,37,547,56,9,3
5220,M,25,7,91436,83,3076,76,5,4
5221,F,56,1,96734,98,3553,86,0,0
5222,M,25,12,94501,6,2753,82,3,6
5223,M,56,10,11361,51,3554,87,3,8
5224,M,35,1,10016,58,1449,28,8,9
5225,M,18,4,55120,89,170,32,1,6
5226,M,35,0,98122,0,128,2,2,6
5227,M,18,10,64050,12,1256,6,0,4
5228,M,1,0,75070,36,2887,60,0,0
5229,M,25,0,60173,8,2491,49,6,4
5230,M,25,12,91104,64,3815,75,5,6
5231,M,35,7,92506,10,1381,74,5,7
5232,M,25,4,14607,9,2726,98,3,2
5233,M,25,5,97213,53,2954,36,9,2
5234,F,25,0,60657,17,3884,65,4,5
5235,M,25,4,14607,73,2844,75,3,4
5236,M,25,14,46268,23,3313,42,1,7
5237,M,25,7,55441,10,1786,2,2,6
5238,F,50,16,07462,27,675,40,7,2
5239,M,35,7,07043,48,3713,35,3,8
5240,F,25,0,94104,36,944,42,5,9
5241,F,25,4,02138,21,3747,65,5,2
5242,M,25,1,14608,97,3278,24,5,9
5243,M,1,10,54220,46,2197,67,6,8
5244,M,18,4,01095,95,391,33,1,4
5245,F,45,1,27615,56,1237,25,3,9
5246,F,18,0,64030,36,498,13,7,6
5247,F,1,10,01915,66,1113,61,0,1
5248,F,45,14,22206,77,2698,80,5,2
5249,F,45,14,75006,1,2061,23,5,4
5250,M,50,6,01545,5,2530,29,7,8
5251,F,25,17,97330,28,1909,57,3,2
5252,M,25,20,60622,14,2515,61,5,5
5253,F,56,13,02838,54,1741,1,9,7
5254,M,18,4,32606,94,2224,78,3,8
5255,M,1,10,55305,25,959,30,2,1
5256,M,25,16,30269,41,984,86,0,2
5257,F,25,2,10019,72,3875,27,8,3
5258,M,35,4,58369,73,61,22,2,5
5259,M,25,6,94404,94,3271,82,3,4
5260,M,35,7,78705,74,687,44,9,4
5261,M,35,12,10025,97,2727,85,7,0
5262,F,25,14,46220,24,3605,89,4,4
5263,M,35,7,40601,97,826,90,3,1
5264,M,18,4,15217,91,1578,50,3,5
5265,M,45,1,97405,68,3340,44,6,3
5266,M,35,1,42718,3,2151,71,5,9
5267,M,35,7,20191,11,3614,78,3,6
5268,F,25,2,68502,41,2324,7,6,7
5269,M,18,0,37211,9,2667,22,5,2
5270,M,25,12,87571,73,1176,37,5,1
5271,F,25,0,94110,31,3701,78,4,7
5272,M,25,7,90210,60,2419,34,2,3
5273,M,56,20,91030,81,1515,15,5,1
5274,M,25,0,60611,49,2304,37,1,5
5275,M,25,17,60611,36,2056,94,3,2
5276,F,25,4,91740,22,3312,40,4,6
5277,M,25,20,91740,33,3697,0,7,2
5278,F,25,7,55122,15,2075,54,9,7
5279,F,25,14,55418,30,3060,91,2,2
5280,M,18,4,12604,67,448,56,7,2
5281,M,25,2,90210,28,1235,40,8,4
5282,F,18,4,63146,98,917,72,5,6
5283,M,18,2,63138,75,2698,95,4,0
5284,M,25,16,55426,22,1697,81,9,5
5285,M,18,4,55410,32,515,51,6,9
5286,M,45,16,97068,80,490,69,4,6
5287,M,25,8,85203,97,815,24,8,6
5288,M,56,13,94114,87,3752,6,9,2
5289,M,45,2,94102,66,2684,61,7,0
5290,F,18,4,60613,59,3855,42,5,0
